The data in this file is a subset of EMG recording of lower limb muscles during VO2max test.
Courtesy of INSEP Research Department (http://www.insep.fr)

Time	Vastus Lateralis
10.62	11.9019
10.6205	9.7046
10.621	6.134
10.6215	10.437
10.622	4.8523
10.6225	7.5989
10.623	5.7678
10.6235	-4.2114
10.624	3.3875
10.6245	-5.3101
10.625	1.7395
10.6255	4.8523
10.626	2.1057
10.6265	-1.2817
10.627	-7.9651
10.6275	-2.8381
10.628	-2.2888
10.6285	-10.7117
10.629	-11.9019
10.6295	-4.1199
10.63	-16.9373
10.6305	-20.05
10.631	-22.7051
10.6315	-17.395
10.632	-19.5007
10.6325	-27.0081
10.633	-28.8391
10.6335	-25.177
10.634	-33.1421
10.6345	-32.3181
10.635	-25.4517
10.6355	-31.9519
10.636	-29.0222
10.6365	-32.4097
10.637	-29.0222
10.6375	-30.0293
10.638	-31.5857
10.6385	-35.4309
10.639	-35.7971
10.6395	-24.8108
10.64	-28.4729
10.6405	-29.7546
10.641	-36.8042
10.6415	-32.5012
10.642	-43.0298
10.6425	-43.0298
10.643	-43.3044
10.6435	-38.3606
10.644	-38.5437
10.6445	-42.0227
10.645	-40.1001
10.6455	-34.2407
10.646	-42.1143
10.6465	-47.0581
10.647	-51.2695
10.6475	-49.3469
10.648	-49.53
10.6485	-53.009
10.649	-54.0161
10.6495	-53.6499
10.65	-53.833
10.6505	-56.7627
10.651	-53.6499
10.6515	-48.0652
10.652	-46.9666
10.6525	-44.7693
10.653	-43.4875
10.6535	-45.0439
10.654	-44.22
10.6545	-36.7126
10.655	-42.9382
10.6555	-35.9802
10.656	-43.2129
10.6565	-39.7339
10.657	-41.6565
10.6575	-50.2625
10.658	-52.4597
10.6585	-40.3748
10.659	-38.4521
10.6595	-43.8538
10.66	-40.3748
10.6605	-40.0085
10.661	-43.7622
10.6615	-47.0581
10.662	-53.833
10.6625	-48.6145
10.663	-50.354
10.6635	-50.2625
10.664	-36.0718
10.6645	-47.699
10.665	-49.53
10.6655	-45.5017
10.666	-44.0369
10.6665	-44.6777
10.667	-44.7693
10.6675	-45.8679
10.668	-48.1567
10.6685	-44.0369
10.669	-50.0793
10.6695	-56.488
10.67	-50.6287
10.6705	-54.0161
10.671	-48.7976
10.6715	-45.5017
10.672	-42.9382
10.6725	-36.7126
10.673	-42.3889
10.6735	-45.2271
10.674	-43.3044
10.6745	-42.2058
10.675	-43.3044
10.6755	-61.7981
10.676	-54.1077
10.6765	-57.5867
10.677	-48.6145
10.6775	-52.3682
10.678	-53.3752
10.6785	-44.9524
10.679	-39.6423
10.6795	-44.6777
10.68	-40.741
10.6805	-38.4521
10.681	-42.7551
10.6815	-46.051
10.682	-49.8047
10.6825	-40.5579
10.683	-46.1426
10.6835	-43.3044
10.684	-48.5229
10.6845	-44.7693
10.685	-50.4456
10.6855	-40.2832
10.686	-48.7976
10.6865	-53.3752
10.687	-45.9595
10.6875	-49.1638
10.688	-51.0864
10.6885	-60.2417
10.689	-59.6924
10.6895	-60.1501
10.69	-58.0444
10.6905	-63.2629
10.691	-60.791
10.6915	-51.3611
10.692	-61.7981
10.6925	-58.7769
10.693	-53.1921
10.6935	-61.4319
10.694	-64.27
10.6945	-68.573
10.695	-68.7561
10.6955	-62.7136
10.696	-56.2134
10.6965	-51.0864
10.697	-55.7556
10.6975	-53.7415
10.698	-42.3889
10.6985	-43.8538
10.699	-57.312
10.6995	-48.7061
10.7	-51.4526
10.7005	-53.7415
10.701	-56.5796
10.7015	-47.2412
10.702	-57.6782
10.7025	-53.2837
10.703	-48.7976
10.7035	-54.8401
10.704	-62.3474
10.7045	-58.3191
10.705	-54.657
10.7055	-52.5513
10.706	-48.3398
10.7065	-54.1077
10.707	-50.4456
10.7075	-58.7769
10.708	-45.7764
10.7085	-48.4314
10.709	-57.4951
10.7095	-57.6782
10.71	-52.6428
10.7105	-53.7415
10.711	-53.7415
10.7115	-54.657
10.712	-56.1218
10.7125	-51.2695
10.713	-50.1709
10.7135	-54.4739
10.714	-51.5442
10.7145	-41.8396
10.715	-47.0581
10.7155	-35.5225
10.716	-42.7551
10.7165	-40.3748
10.717	-35.1562
10.7175	-29.3884
10.718	-29.2053
10.7185	-20.5994
10.719	-31.5857
10.7195	-39.1846
10.72	-32.0435
10.7205	-37.5366
10.721	-31.6772
10.7215	-37.5366
10.722	-37.5366
10.7225	-34.8816
10.723	-30.7617
10.7235	-25.9094
10.724	-28.4729
10.7245	-34.3323
10.725	-35.2478
10.7255	-32.6843
10.726	-33.5999
10.7265	-29.7546
10.727	-29.48
10.7275	-37.4451
10.728	-29.48
10.7285	-34.9731
10.729	-37.9944
10.7295	-29.7546
10.73	-36.3464
10.7305	-28.656
10.731	-35.4309
10.7315	-34.2407
10.732	-38.9099
10.7325	-27.7405
10.733	-30.4871
10.7335	-32.8674
10.734	-30.4871
10.7345	-34.8816
10.735	-36.438
10.7355	-36.8958
10.736	-33.8745
10.7365	-30.4871
10.737	-25.9094
10.7375	-28.1982
10.738	-27.9236
10.7385	-30.304
10.739	-23.2544
10.7395	-24.9939
10.74	-33.4167
10.7405	-29.2053
10.741	-28.7476
10.7415	-31.5857
10.742	-32.0435
10.7425	-22.2473
10.743	-23.8037
10.7435	-17.7612
10.744	-27.1912
10.7445	-22.8882
10.745	-24.6277
10.7455	-19.1345
10.746	-19.1345
10.7465	-28.1067
10.747	-29.2969
10.7475	-26.2756
10.748	-22.522
10.7485	-22.6135
10.749	-26.825
10.7495	-22.522
10.75	-23.5291
10.7505	-21.3318
10.751	-22.522
10.7515	-27.4658
10.752	-26.3672
10.7525	-28.1067
10.753	-19.9585
10.7535	-33.0505
10.754	-26.3672
10.7545	-26.825
10.755	-28.4729
10.7555	-22.9797
10.756	-22.6135
10.7565	-19.8669
10.757	-14.4653
10.7575	-21.7896
10.758	-13.7329
10.7585	-17.3035
10.759	-19.043
10.7595	-14.8315
10.76	-15.1062
10.7605	-13.4583
10.761	-22.522
10.7615	-17.3035
10.762	-19.2261
10.7625	-22.1558
10.763	-7.5989
10.7635	-8.0566
10.764	-7.0496
10.7645	-8.9722
10.765	-10.8032
10.7655	-18.8599
10.766	-14.74
10.7665	-7.8735
10.767	-10.5286
10.7675	-3.0212
10.768	-9.2468
10.7685	-2.655
10.769	-2.1057
10.7695	3.7537
10.77	1.0071
10.7705	-5.4016
10.771	-0.5493
10.7715	0.7324
10.772	6.134
10.7725	3.9368
10.773	-1.5564
10.7735	0.1831
10.774	8.2397
10.7745	-0.4578
10.775	-0.5493
10.7755	4.303
10.776	9.0637
10.7765	8.9722
10.777	9.3384
10.7775	-0.6409
10.778	6.134
10.7785	-0.0916
10.779	2.4719
10.7795	8.5144
10.78	0.4578
10.7805	1.3733
10.781	9.7961
10.7815	10.8948
10.782	3.7537
10.7825	14.4653
10.783	12.3596
10.7835	9.7046
10.784	15.8386
10.7845	20.7825
10.785	13.8245
10.7855	13.2751
10.786	11.0779
10.7865	18.9514
10.787	17.8528
10.7875	18.5852
10.788	22.9797
10.7885	25.177
10.789	19.043
10.7895	21.3318
10.79	17.5781
10.7905	15.2893
10.791	28.8391
10.7915	23.5291
10.792	23.1628
10.7925	20.874
10.793	22.4304
10.7935	18.4937
10.794	29.7546
10.7945	29.7546
10.795	25.9094
10.7955	27.3743
10.796	29.6631
10.7965	32.6843
10.797	30.7617
10.7975	30.4871
10.798	33.3252
10.7985	38.4521
10.799	34.0576
10.7995	36.0718
10.8	34.79
10.8005	30.6702
10.801	27.832
10.8015	30.8533
10.802	32.3181
10.8025	40.1917
10.803	38.7268
10.8035	41.4734
10.804	30.1208
10.8045	36.3464
10.805	36.1633
10.8055	30.8533
10.806	36.1633
10.8065	32.4097
10.807	35.7971
10.8075	26.0925
10.808	31.4026
10.8085	35.1562
10.809	32.0435
10.8095	30.5786
10.81	33.783
10.8105	31.2195
10.811	28.8391
10.8115	33.2336
10.812	29.2969
10.8125	25.5432
10.813	30.304
10.8135	27.0996
10.814	26.3672
10.8145	29.5715
10.815	25.9094
10.8155	29.2053
10.816	37.6282
10.8165	31.7688
10.817	24.7192
10.8175	19.3176
10.818	34.6985
10.8185	27.0081
10.819	24.5361
10.8195	26.2756
10.82	27.5574
10.8205	25.8179
10.821	22.6135
10.8215	27.6489
10.822	33.2336
10.8225	26.6418
10.823	26.0925
10.8235	35.7971
10.824	24.2615
10.8245	29.5715
10.825	30.7617
10.8255	29.9377
10.826	28.2898
10.8265	17.8528
10.827	23.8953
10.8275	27.2827
10.828	35.4309
10.8285	27.4658
10.829	27.3743
10.8295	31.311
10.83	31.1279
10.8305	25.8179
10.831	23.3459
10.8315	27.1912
10.832	21.5149
10.8325	20.6909
10.833	23.9868
10.8335	21.8811
10.834	20.6909
10.8345	27.1912
10.835	24.2615
10.8355	31.2195
10.836	28.4729
10.8365	32.7759
10.837	27.6489
10.8375	27.0081
10.838	30.5786
10.8385	27.832
10.839	34.5154
10.8395	28.5645
10.84	31.0364
10.8405	27.7405
10.841	31.2195
10.8415	36.7126
10.842	33.8745
10.8425	30.7617
10.843	26.3672
10.8435	23.9868
10.844	24.5361
10.8445	17.6697
10.845	19.6838
10.8455	23.3459
10.846	33.0505
10.8465	25.4517
10.847	23.6206
10.8475	37.262
10.848	31.0364
10.8485	37.0789
10.849	31.4026
10.8495	35.3394
10.85	30.2124
10.8505	28.4729
10.851	36.8042
10.8515	30.304
10.852	29.0222
10.8525	32.6843
10.853	24.1699
10.8535	22.9797
10.854	35.4309
10.8545	34.1492
10.855	25.5432
10.8555	25.4517
10.856	31.2195
10.8565	25.8179
10.857	35.2478
10.8575	34.6985
10.858	34.1492
10.8585	28.3813
10.859	28.2898
10.8595	32.5012
10.86	34.79
10.8605	31.9519
10.861	37.7197
10.8615	36.3464
10.862	29.9377
10.8625	32.135
10.863	30.4871
10.8635	30.5786
10.864	24.1699
10.8645	36.1633
10.865	27.5574
10.8655	32.7759
10.866	28.3813
10.8665	28.2898
10.867	29.8462
10.8675	23.6206
10.868	26.825
10.8685	22.8882
10.869	23.7122
10.8695	24.9023
10.87	26.1841
10.8705	30.304
10.871	31.4026
10.8715	30.304
10.872	21.8811
10.8725	24.1699
10.873	37.6282
10.8735	32.7759
10.874	31.6772
10.8745	27.832
10.875	29.6631
10.8755	23.4375
10.876	20.2332
10.8765	20.7825
10.877	18.219
10.8775	15.2893
10.878	15.564
10.8785	10.9863
10.879	22.4304
10.8795	27.3743
10.88	29.48
10.8805	35.0647
10.881	32.4097
10.8815	34.6069
10.882	30.8533
10.8825	30.8533
10.883	29.5715
10.8835	18.4937
10.884	12.5427
10.8845	15.2893
10.885	12.085
10.8855	8.4229
10.886	10.7117
10.8865	22.2473
10.887	20.6909
10.8875	28.5645
10.888	22.1558
10.8885	30.5786
10.889	38.269
10.8895	31.1279
10.89	41.3818
10.8905	42.4805
10.891	34.3323
10.8915	30.3955
10.892	34.5154
10.8925	40.1917
10.893	32.5012
10.8935	28.4729
10.894	29.48
10.8945	27.2827
10.895	19.4092
10.8955	23.2544
10.896	18.4937
10.8965	2.655
10.897	5.0354
10.8975	5.3101
10.898	-0.5493
10.8985	15.6555
10.899	13.3667
10.8995	10.437
10.9	7.0496
10.9005	10.8948
10.901	16.4795
10.9015	16.6626
10.902	21.9727
10.9025	22.6135
10.903	22.2473
10.9035	19.2261
10.904	18.5852
10.9045	29.9377
10.905	29.6631
10.9055	20.5994
10.906	30.304
10.9065	26.0925
10.907	26.9165
10.9075	32.135
10.908	16.6626
10.9085	13.092
10.909	8.6975
10.9095	2.1057
10.91	-7.5989
10.9105	-11.6272
10.911	-17.0288
10.9115	-25.7263
10.912	-25.7263
10.9125	-22.9797
10.913	-16.2964
10.9135	-12.4512
10.914	-1.5564
10.9145	6.5918
10.915	24.4446
10.9155	36.1633
10.916	64.8193
10.9165	69.9463
10.917	69.4885
10.9175	72.5098
10.918	59.6924
10.9185	43.8538
10.919	33.2336
10.9195	19.3176
10.92	10.8948
10.9205	-0.7324
10.921	-14.4653
10.9215	-54.8401
10.922	-73.7
10.9225	-87.2498
10.923	-95.0317
10.9235	-85.0525
10.924	-84.6863
10.9245	-64.3616
10.925	-45.1355
10.9255	-7.5989
10.926	36.7126
10.9265	73.9746
10.927	106.2927
10.9275	117.6453
10.928	111.2366
10.9285	98.3276
10.929	84.8694
10.9295	64.6362
10.93	46.1426
10.9305	35.4309
10.931	24.6277
10.9315	26.2756
10.932	36.6211
10.9325	43.8538
10.933	46.6003
10.9335	55.1147
10.934	44.5862
10.9345	29.5715
10.935	30.1208
10.9355	30.304
10.936	10.8032
10.9365	13.092
10.937	2.8381
10.9375	-4.9438
10.938	-8.8806
10.9385	-7.9651
10.939	-11.9019
10.9395	-17.5781
10.94	2.4719
10.9405	18.4021
10.941	39.4592
10.9415	57.0374
10.942	58.8684
10.9425	58.5022
10.943	48.3398
10.9435	52.8259
10.944	47.699
10.9445	37.1704
10.945	39.4592
10.9455	28.1982
10.946	22.4304
10.9465	7.8735
10.947	1.7395
10.9475	-5.4016
10.948	-17.9443
10.9485	-28.9307
10.949	-15.1978
10.9495	-2.5635
10.95	5.4016
10.9505	3.479
10.951	-11.9019
10.9515	28.8391
10.952	38.269
10.9525	49.1638
10.953	41.4734
10.9535	38.269
10.954	40.9241
10.9545	36.8958
10.955	27.0081
10.9555	20.6909
10.956	10.1624
10.9565	5.9509
10.957	1.0986
10.9575	6.5918
10.958	17.0288
10.9585	24.1699
10.959	41.1987
10.9595	37.1704
10.96	36.438
10.9605	29.9377
10.961	49.9878
10.9615	62.2559
10.962	45.3186
10.9625	38.7268
10.963	35.7971
10.9635	35.2478
10.964	18.9514
10.9645	18.4937
10.965	10.3455
10.9655	3.1128
10.966	-3.2043
10.9665	1.1902
10.967	1.3733
10.9675	6.2256
10.968	24.1699
10.9685	39.4592
10.969	36.0718
10.9695	23.3459
10.97	33.0505
10.9705	40.4663
10.971	53.6499
10.9715	48.3398
10.972	52.002
10.9725	48.2483
10.973	36.8958
10.9735	18.219
10.974	-3.1128
10.9745	-5.2185
10.975	-22.6135
10.9755	-22.522
10.976	-28.4729
10.9765	-40.1001
10.977	-53.7415
10.9775	-60.3333
10.978	-79.7424
10.9785	-86.8835
10.979	-88.3484
10.9795	-79.834
10.98	-47.4243
10.9805	-27.9236
10.981	21.1487
10.9815	36.8958
10.982	44.9524
10.9825	39.0015
10.983	55.7556
10.9835	62.1643
10.984	67.9321
10.9845	74.0662
10.985	65.8264
10.9855	63.6292
10.986	83.7708
10.9865	88.8977
10.987	111.8774
10.9875	107.5745
10.988	109.4055
10.9885	84.5032
10.989	76.5381
10.9895	74.5239
10.99	81.1157
10.9905	95.0317
10.991	110.321
10.9915	111.6028
10.992	71.3196
10.9925	50.2625
10.993	25.3601
10.9935	-4.0283
10.994	-23.1628
10.9945	-52.7344
10.995	-60.8826
10.9955	-69.6716
10.996	-59.1431
10.9965	-21.7896
10.997	17.6697
10.9975	59.5093
10.998	87.8906
10.9985	101.6235
10.999	90.1794
10.9995	87.0667
11	78.7354
11.0005	61.615
11.001	69.3054
11.0015	65.5518
11.002	54.9316
11.0025	86.2427
11.003	81.7566
11.0035	88.5315
11.004	99.5178
11.0045	118.2861
11.005	128.4485
11.0055	125.7019
11.006	107.9407
11.0065	88.1653
11.007	73.8831
11.0075	59.6924
11.008	55.481
11.0085	23.3459
11.009	-0.6409
11.0095	9.0637
11.01	5.6763
11.0105	-15.7471
11.011	-43.3044
11.0115	-77.5452
11.012	-109.9548
11.0125	-136.8713
11.013	-153.6255
11.0135	-140.3503
11.014	-148.0408
11.0145	-117.6453
11.015	-85.2356
11.0155	-46.6003
11.016	-15.6555
11.0165	20.5078
11.017	49.0723
11.0175	66.0095
11.018	83.4045
11.0185	105.1025
11.019	113.2507
11.0195	114.624
11.02	117.0959
11.0205	107.8491
11.021	71.8689
11.0215	16.6626
11.022	-37.3535
11.0225	-100.4333
11.023	-139.8926
11.0235	-170.0134
11.024	-178.3447
11.0245	-191.3452
11.025	-205.9937
11.0255	-194.0002
11.026	-160.7666
11.0265	-150.4211
11.027	-120.0256
11.0275	-84.6863
11.028	-46.9666
11.0285	-23.6206
11.029	4.8523
11.0295	-13.2751
11.03	-34.5154
11.0305	-32.135
11.031	-35.0647
11.0315	-66.4673
11.032	-93.4753
11.0325	-78.186
11.033	-51.4526
11.0335	-1.4648
11.034	55.9387
11.0345	68.9392
11.035	57.4036
11.0355	24.4446
11.036	-14.0991
11.0365	-79.3762
11.037	-118.8354
11.0375	-168.1824
11.038	-231.1707
11.0385	-245.5444
11.039	-248.8403
11.0395	-245.0867
11.04	-186.2183
11.0405	-106.4758
11.041	-41.1072
11.0415	-35.7056
11.042	-61.9812
11.0425	-85.968
11.043	-104.187
11.0435	-96.2219
11.044	-79.01
11.0445	-54.5654
11.045	-36.8958
11.0455	-43.3044
11.046	-59.0515
11.0465	-57.312
11.047	-46.9666
11.0475	-65.2771
11.048	-121.8567
11.0485	-173.7671
11.049	-213.0432
11.0495	-249.115
11.05	-218.5364
11.0505	-192.4438
11.051	-142.2729
11.0515	-8.8806
11.052	101.2573
11.0525	167.6331
11.053	194.5496
11.0535	253.7842
11.054	284.6375
11.0545	282.9895
11.055	269.8059
11.0555	217.9871
11.056	133.0261
11.0565	21.5149
11.057	-55.0232
11.0575	-141.1743
11.058	-202.24
11.0585	-210.5713
11.059	-158.2947
11.0595	-44.4031
11.06	23.2544
11.0605	67.2913
11.061	122.8638
11.0615	152.8015
11.062	158.5693
11.0625	131.1951
11.063	91.9189
11.0635	41.5649
11.064	-4.5776
11.0645	-32.135
11.065	-46.6003
11.0655	-60.791
11.066	-48.7061
11.0665	-43.4875
11.067	-12.5427
11.0675	42.6636
11.068	75.8057
11.0685	32.7759
11.069	-47.1497
11.0695	-96.0388
11.07	-121.3074
11.0705	-177.3376
11.071	-235.9314
11.0715	-253.6011
11.072	-182.5562
11.0725	-115.9058
11.073	-42.7551
11.0735	73.1506
11.074	173.3093
11.0745	129.7302
11.075	48.1567
11.0755	-53.9246
11.076	-114.5325
11.0765	-180.9998
11.077	-203.1555
11.0775	-277.0386
11.078	-314.8499
11.0785	-243.0725
11.079	-93.4753
11.0795	26.0925
11.08	74.2493
11.0805	124.4202
11.081	81.5735
11.0815	16.2964
11.082	-71.4111
11.0825	-115.7227
11.083	-106.5674
11.0835	-66.0095
11.084	28.3813
11.0845	184.1125
11.085	319.2444
11.0855	366.4856
11.086	401.3672
11.0865	384.7046
11.087	327.6672
11.0875	108.3069
11.088	-103.4546
11.0885	-329.6814
11.089	-510.498
11.0895	-630.7068
11.09	-691.1316
11.0905	-649.7498
11.091	-624.2065
11.0915	-632.5378
11.092	-543.1824
11.0925	-397.6135
11.093	-360.7178
11.0935	-422.0581
11.094	-457.1228
11.0945	-593.9941
11.095	-695.343
11.0955	-720.7947
11.096	-681.2439
11.0965	-633.6365
11.097	-409.8816
11.0975	-33.0505
11.098	277.4048
11.0985	529.6326
11.099	723.4497
11.0995	762.5427
11.1	827.2705
11.1005	878.9978
11.101	853.363
11.1015	833.9539
11.102	725.7385
11.1025	598.114
11.103	344.7876
11.1035	27.0081
11.104	-97.1375
11.1045	-221.3745
11.105	-279.2358
11.1055	-248.5657
11.106	-218.9941
11.1065	-244.2627
11.107	-88.1653
11.1075	106.2927
11.108	344.696
11.1085	615.6921
11.109	867.0959
11.1095	924.1333
11.11	863.1592
11.1105	738.1897
11.111	522.4915
11.1115	210.8459
11.112	-81.7566
11.1125	-360.26
11.113	-599.1211
11.1135	-666.9617
11.114	-555.7251
11.1145	-344.2383
11.115	-49.8962
11.1155	243.6218
11.116	429.9316
11.1165	561.5845
11.117	535.8582
11.1175	468.1091
11.118	373.9929
11.1185	203.7964
11.119	-25.3601
11.1195	-259.3689
11.12	-366.3025
11.1205	-465.3625
11.121	-557.1899
11.1215	-622.6501
11.122	-646.0876
11.1225	-656.8909
11.123	-659.3628
11.1235	-560.8521
11.124	-352.2034
11.1245	-112.1521
11.125	73.1506
11.1255	140.3503
11.126	109.8633
11.1265	108.0322
11.127	72.5098
11.1275	39.1846
11.128	-67.3828
11.1285	-159.668
11.129	-258.6365
11.1295	-345.7947
11.13	-305.1453
11.1305	-161.4075
11.131	-94.4824
11.1315	-84.6863
11.132	-135.4065
11.1325	-160.1257
11.133	-110.1379
11.1335	44.6777
11.134	162.5977
11.1345	176.9714
11.135	77.179
11.1355	-25.4517
11.136	-150.6958
11.1365	-245.4529
11.137	-292.4194
11.1375	-399.5361
11.138	-485.4126
11.1385	-530.6396
11.139	-574.6765
11.1395	-605.9875
11.14	-651.0315
11.1405	-673.0042
11.141	-651.2146
11.1415	-525.4211
11.142	-338.1042
11.1425	-44.5862
11.143	203.8879
11.1435	413.4521
11.144	585.6628
11.1445	735.7178
11.145	844.9402
11.1455	874.054
11.146	873.5046
11.1465	808.7769
11.147	719.1467
11.1475	651.3062
11.148	626.6785
11.1485	514.9841
11.149	439.5447
11.1495	431.488
11.15	413.6353
11.1505	340.7593
11.151	241.2415
11.1515	198.761
11.152	189.2395
11.1525	172.5769
11.153	148.4985
11.1535	94.6655
11.154	57.1289
11.1545	46.2341
11.155	34.5154
11.1555	43.4875
11.156	42.3889
11.1565	32.135
11.157	23.5291
11.1575	15.0146
11.158	-2.0142
11.1585	13.3667
11.159	30.0293
11.1595	26.2756
11.16	21.9727
11.1605	-4.8523
11.161	-28.0151
11.1615	-58.3191
11.162	-75.2563
11.1625	-76.0803
11.163	-73.0591
11.1635	-61.3403
11.164	-62.439
11.1645	-76.6296
11.165	-72.2351
11.1655	-72.2351
11.166	-58.4106
11.1665	-55.481
11.167	-37.9028
11.1675	-24.9939
11.168	-28.2898
11.1685	-32.7759
11.169	-52.1851
11.1695	-74.1577
11.17	-97.9614
11.1705	-121.1243
11.171	-139.5264
11.1715	-140.1672
11.172	-146.5759
11.1725	-135.7727
11.173	-144.8364
11.1735	-140.7166
11.174	-135.498
11.1745	-129.364
11.175	-122.8638
11.1755	-121.4905
11.176	-113.4338
11.1765	-105.011
11.177	-97.1375
11.1775	-97.5952
11.178	-99.7009
11.1785	-98.2361
11.179	-82.489
11.1795	-83.4045
11.18	-76.355
11.1805	-70.8618
11.181	-72.7844
11.1815	-74.6155
11.182	-68.7561
11.1825	-48.3398
11.183	-44.9524
11.1835	-27.7405
11.184	-31.0364
11.1845	-20.9656
11.185	-5.4932
11.1855	-2.655
11.186	2.655
11.1865	-2.2888
11.187	-1.8311
11.1875	-5.4016
11.188	-5.3101
11.1885	-12.1765
11.189	3.1128
11.1895	0.5493
11.19	3.7537
11.1905	-0.824
11.191	-6.0425
11.1915	-7.9651
11.192	-15.564
11.1925	-11.6272
11.193	-16.9373
11.1935	-12.9089
11.194	-18.0359
11.1945	-13.4583
11.195	-12.1765
11.1955	-7.1411
11.196	-7.782
11.1965	-4.1199
11.197	0.9155
11.1975	-1.7395
11.198	3.0212
11.1985	8.1482
11.199	1.0071
11.1995	7.5989
11.2	17.7612
11.2005	15.8386
11.201	9.7046
11.2015	8.1482
11.202	7.5073
11.2025	7.782
11.203	10.1624
11.2035	9.8877
11.204	4.2114
11.2045	-5.2185
11.205	1.5564
11.2055	-1.9226
11.206	7.5989
11.2065	6.6833
11.207	18.219
11.2075	19.6838
11.208	18.7683
11.2085	17.7612
11.209	16.2964
11.2095	11.7188
11.21	9.4299
11.2105	11.9019
11.211	4.5776
11.2115	4.6692
11.212	-1.9226
11.2125	2.7466
11.213	1.8311
11.2135	7.782
11.214	9.4299
11.2145	7.782
11.215	6.5918
11.2155	0.9155
11.216	1.7395
11.2165	2.3804
11.217	0.5493
11.2175	-5.7678
11.218	3.479
11.2185	0.4578
11.219	0.1831
11.2195	-5.7678
11.22	-2.7466
11.2205	-10.7117
11.221	-13.8245
11.2215	-15.7471
11.222	-32.5928
11.2225	-30.1208
11.223	-31.7688
11.2235	-26.825
11.224	-24.0784
11.2245	-20.2332
11.225	-23.1628
11.2255	-22.1558
11.226	-14.9231
11.2265	-9.7961
11.227	-10.437
11.2275	-16.571
11.228	-10.5286
11.2285	-14.0076
11.229	-8.0566
11.2295	-3.9368
11.23	-12.9089
11.2305	-3.9368
11.231	0.4578
11.2315	-5.9509
11.232	-4.7607
11.2325	-2.7466
11.233	-3.2043
11.2335	-6.3171
11.234	0.0916
11.2345	-4.8523
11.235	-0.4578
11.2355	-2.8381
11.236	-3.9368
11.2365	-12.2681
11.237	-9.7961
11.2375	-6.0425
11.238	-1.5564
11.2385	-2.4719
11.239	-12.7258
11.2395	-6.5918
11.24	0.7324
11.2405	-4.6692
11.241	-9.9792
11.2415	-7.9651
11.242	2.655
11.2425	-9.9792
11.243	-1.0071
11.2435	-2.0142
11.244	-8.0566
11.2445	-2.8381
11.245	-10.437
11.2455	-8.0566
11.246	-14.8315
11.2465	-12.2681
11.247	-15.564
11.2475	-17.1204
11.248	-11.6272
11.2485	-16.3879
11.249	-13.2751
11.2495	-16.7542
11.25	-10.6201
11.2505	-18.1274
11.251	-3.5706
11.2515	-11.0779
11.252	-7.9651
11.2525	-6.3171
11.253	-8.606
11.2535	-6.3171
11.254	-17.7612
11.2545	-5.3101
11.255	-14.74
11.2555	-11.6272
11.256	-13.916
11.2565	-5.8594
